shifts|||under|||climate|||change.—Global|||Change|||Biol.|||10: normal noYear noLongAuthorLine colon TOKEN-shifts s sh shi shif s ts fts ifts others nonNum 0 no no no no no no TOKEN-under u un und unde r er der nder others nonNum 0 no no no no no no TOKEN-10: 1 10 10: 10: : 0: 10: 10: others 2dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_continue
2020—2027. normal hasYear noLongAuthorLine period TOKEN-2020—2027. 2 20 202 2020 . 7. 27. 027. others 4+dig 0 no no no no no no TOKEN-EMPTY E EM EMP EMPT Y TY PTY MPTY AllCap nonNum 0 no no no no no no TOKEN-2020—2027. 2 20 202 2020 . 7. 27. 027. others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_end
Thuiller,|||W.|||et|||al.|||2004.|||Relating|||plant|||traits|||and|||species normal hasYear noLongAuthorLine other TOKEN-Thuiller, T Th Thu Thui , r, er, ler, InitCap nonNum 0 no no no no no no TOKEN-W. W W. W. W. . W. W. W. singleCap nonNum 32 no no no no no publisherName TOKEN-species s sp spe spec s es ies cies others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
distributions|||along|||bioclimatic|||gradients|||for|||88Leucaden- normal noYear noLongAuthorLine hyphen TOKEN-distributions d di dis dist s ns ons ions others nonNum 0 no no no no no no TOKEN-along a al alo alon g ng ong long others nonNum 16 no no no no placeName no TOKEN-88Leucaden- 8 88 88L 88Le - n- en- den- others hasDig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
dronspecies|||in|||the|||Cape|||Floristic|||Region.—Ecology|||85: normal noYear noLongAuthorLine colon TOKEN-dronspecies d dr dro dron s es ies cies others nonNum 0 no no no no no no TOKEN-in i in in in n in in in others nonNum 4 no no lastName no no no TOKEN-85: 8 85 85: 85: : 5: 85: 85: others 2dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_continue
1688—1699. normal hasYear noLongAuthorLine period TOKEN-1688—1699. 1 16 168 1688 . 9. 99. 699. others 4+dig 0 no no no no no no TOKEN-EMPTY E EM EMP EMPT Y TY PTY MPTY AllCap nonNum 0 no no no no no no TOKEN-1688—1699. 1 16 168 1688 . 9. 99. 699. others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_end
Thuiller,|||W.|||et|||al.|||2005.|||Climate|||change|||threats|||to|||plant|||diversity normal hasYear noLongAuthorLine other TOKEN-Thuiller, T Th Thu Thui , r, er, ler, InitCap nonNum 0 no no no no no no TOKEN-W. W W. W. W. . W. W. W. singleCap nonNum 32 no no no no no publisherName TOKEN-diversity d di div dive y ty ity sity others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_begin
in|||Europe.—Proc.|||Natl.|||Acad.|||Sci.|||USA|||102:|||8245—8250. normal noYear noLongAuthorLine period TOKEN-in i in in in n in in in others nonNum 4 no no lastName no no no TOKEN-Europe.—Proc. E Eu Eur Euro . c. oc. roc. InitCap nonNum 0 no no no no no no TOKEN-8245—8250. 8 82 824 8245 . 0. 50. 250. others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_end
Tibshirani,|||R.|||1996.|||Regression|||shrinkage|||and|||selection|||via|||the normal hasYear noLongAuthorLine other TOKEN-Tibshirani, T Ti Tib Tibs , i, ni, ani, InitCap nonNum 0 no no no no no no TOKEN-R. R R. R. R. . R. R. R. singleCap nonNum 0 no no no no no no TOKEN-the t th the the e he the the others nonNum 32 no no no no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_begin
lasso.—J.|||R.|||Stat.|||Soc.|||Ser.|||B|||58:|||267—288. normal noYear noLongAuthorLine period TOKEN-lasso.—J. l la las lass . J. —J. .—J. others nonNum 0 no no no no no no TOKEN-R. R R. R. R. . R. R. R. singleCap nonNum 0 no no no no no no TOKEN-267—288. 2 26 267 267— . 8. 88. 288. others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_end
Turner,|||W.|||et|||al.|||2003.|||Remote|||sensing|||for|||biodiversity|||science normal hasYear noLongAuthorLine other TOKEN-Turner, T Tu Tur Turn , r, er, ner, InitCap nonNum 21 maleName no lastName no placeName no TOKEN-W. W W. W. W. . W. W. W. singleCap nonNum 32 no no no no no publisherName TOKEN-science s sc sci scie e ce nce ence others nonNum 32 no no no no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_begin
and|||conservation.—Trends|||Ecol.|||Evol.|||18:|||306—314. normal noYear noLongAuthorLine period TOKEN-and a an and and d nd and and others nonNum 0 no no no no no no TOKEN-conservation.—Trends c co con cons s ds nds ends others nonNum 0 no no no no no no TOKEN-306—314. 3 30 306 306— . 4. 14. 314. others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_end
Tyre,|||A.|||J.,|||Possingham,|||H.|||P.|||and|||Lindenmayer,|||D.|||B.|||2001. normal hasYear noLongAuthorLine period TOKEN-Tyre, T Ty Tyr Tyre , e, re, yre, InitCap nonNum 4 no no lastName no no no TOKEN-A. A A. A. A. . A. A. A. singleCap nonNum 32 no no no no no publisherName TOKEN-2001. 2 20 200 2001 . 1. 01. 001. others year 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
Matching|||observed|||pattern|||with|||ecological|||process:|||can normal noYear noLongAuthorLine other TOKEN-Matching M Ma Mat Matc g ng ing hing InitCap nonNum 0 no no no no no no TOKEN-observed o ob obs obse d ed ved rved others nonNum 0 no no no no no no TOKEN-can c ca can can n an can can others nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
territory|||occupancy|||provide|||information|||about|||life|||history normal noYear noLongAuthorLine other TOKEN-territory t te ter terr y ry ory tory others nonNum 0 no no no no no no TOKEN-occupancy o oc occ occu y cy ncy ancy others nonNum 0 no no no no no no TOKEN-history h hi his hist y ry ory tory others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
parameters?—Ecol.|||Appl.|||11:|||1722|||1738. normal hasYear noLongAuthorLine period TOKEN-parameters?—Ecol. p pa par para . l. ol. col. others nonNum 0 no no no no no no TOKEN-Appl. A Ap App Appl . l. pl. ppl. InitCap nonNum 4 no no lastName no no no TOKEN-1738. 1 17 173 1738 . 8. 38. 738. others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_end
Download|||the|||appendix|||as|||file|||E4596|||from normal noYear noLongAuthorLine other TOKEN-Download D Do Dow Down d ad oad load InitCap nonNum 0 no no no no no no TOKEN-the t th the the e he the the others nonNum 32 no no no no no publisherName TOKEN-from f fr fro from m om rom from others nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_unknown
Bwww.oikos.ekol.lu.seappendix|||> normal noYear noLongAuthorLine other TOKEN-Bwww.oikos.ekol.lu.seappendix B Bw Bww Bwww x ix dix ndix InitCap nonNum 0 no no no no no no TOKEN-> > > > > > > > > other nonNum 0 no no no no no no TOKEN-> > > > > > > > > other nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_unknown
Van|||Horne,|||B.|||1983.|||Density|||as|||a|||misleading|||indicator|||of normal hasYear noLongAuthorLine other TOKEN-Van V Va Van Van n an Van Van InitCap nonNum 23 maleName femaleName lastName no placeName no TOKEN-Horne, H Ho Hor Horn , e, ne, rne, InitCap nonNum 4 no no lastName no no no TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_begin
habitat|||quality.—J.|||Wildl.|||Manage.|||47:|||893—901. normal noYear noLongAuthorLine period TOKEN-habitat h ha hab habi t at tat itat others nonNum 0 no no no no no no TOKEN-quality.—J. q qu qua qual . J. —J. .—J. others nonNum 0 no no no no no no TOKEN-893—901. 8 89 893 893— . 1. 01. 901. others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_end
Venier,|||L.|||A.|||et|||al.|||2001.|||Models|||of|||large-scale|||breeding-bird normal hasYear noLongAuthorLine other TOKEN-Venier, V Ve Ven Veni , r, er, ier, InitCap nonNum 4 no no lastName no no no TOKEN-L. L L. L. L. . L. L. L. singleCap nonNum 0 no no no no no no TOKEN-breeding-bird b br bre bree d rd ird bird others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
distribution|||as|||a|||function|||of|||macro-climate|||in|||Ontario, normal noYear noLongAuthorLine comma TOKEN-distribution d di dis dist n on ion tion others nonNum 0 no no no no no no TOKEN-as a as as as s as as as others nonNum 16 no no no no placeName no TOKEN-Ontario, O On Ont Onta , o, io, rio, InitCap nonNum 16 no no no no placeName no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
Canada.—J.|||Biogeogr.|||26:|||315—328. normal noYear noLongAuthorLine period TOKEN-Canada.—J. C Ca Can Cana . J. —J. .—J. InitCap nonNum 0 no no no no no no TOKEN-Biogeogr. B Bi Bio Biog . r. gr. ogr. InitCap nonNum 0 no no no no no no TOKEN-315—328. 3 31 315 315— . 8. 28. 328. others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_end
Walker,|||P.|||A.|||and|||Cocks,|||K.|||D.|||1991.|||HABITAT:|||a|||procedure normal hasYear noLongAuthorLine other TOKEN-Walker, W Wa Wal Walk , r, er, ker, InitCap nonNum 21 maleName no lastName no placeName no TOKEN-P. P P. P. P. . P. P. P. singleCap nonNum 0 no no no no no no TOKEN-procedure p pr pro proc e re ure dure others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
for|||modelling|||a|||disjoint|||environmental|||envelope|||for|||a|||plant normal noYear noLongAuthorLine other TOKEN-for f fo for for r or for for others nonNum 32 no no no no no publisherName TOKEN-modelling m mo mod mode g ng ing ling others nonNum 0 no no no no no no TOKEN-plant p pl pla plan t nt ant lant others nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
or|||animal|||species.—Global|||Ecol.|||Biogeogr.|||Lett.|||1:|||108— normal noYear noLongAuthorLine other TOKEN-or o or or or r or or or others nonNum 4 no no lastName no no no TOKEN-animal a an ani anim l al mal imal others nonNum 0 no no no no no no TOKEN-108— 1 10 108 108— — 8— 08— 108— others 3dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_continue
118. normal noYear noLongAuthorLine period TOKEN-118. 1 11 118 118. . 8. 18. 118. others 3dig 0 no no no no no no TOKEN-EMPTY E EM EMP EMPT Y TY PTY MPTY AllCap nonNum 0 no no no no no no TOKEN-118. 1 11 118 118. . 8. 18. 118. others 3dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_end
Wintle,|||B.|||A.|||and|||Bardos,|||D.|||C.|||in|||press.|||Modelling|||species normal noYear noLongAuthorLine other TOKEN-Wintle, W Wi Win Wint , e, le, tle, InitCap nonNum 4 no no lastName no no no TOKEN-B. B B. B. B. . B. B. B. singleCap nonNum 32 no no no no no publisherName TOKEN-species s sp spe spec s es ies cies others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
habitat|||relationships|||with|||spatially|||autocorrelated|||observa- normal noYear noLongAuthorLine hyphen TOKEN-habitat h ha hab habi t at tat itat others nonNum 0 no no no no no no TOKEN-relationships r re rel rela s ps ips hips others nonNum 0 no no no no no no TOKEN-observa- o ob obs obse - a- va- rva- others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
tion|||data.—Ecol.|||Appl. normal noYear noLongAuthorLine period TOKEN-tion t ti tio tion n on ion tion others nonNum 0 no no no no no no TOKEN-data.—Ecol. d da dat data . l. ol. col. others nonNum 0 no no no no no no TOKEN-Appl. A Ap App Appl . l. pl. ppl. InitCap nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_end
Yee,|||T.|||W.|||and|||Mitchell,|||N.|||D.|||1991.|||Generalized|||additive normal hasYear noLongAuthorLine other TOKEN-Yee, Y Ye Yee Yee, , e, ee, Yee, InitCap nonNum 4 no no lastName no no no TOKEN-T. T T. T. T. . T. T. T. singleCap nonNum 0 no no no no no no TOKEN-additive a ad add addi e ve ive tive others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_begin
models|||in|||plant|||ecology.—J.|||Veg.|||Sci.|||2:|||587—602. normal noYear noLongAuthorLine period TOKEN-models m mo mod mode s ls els dels others nonNum 0 no no no no no no TOKEN-in i in in in n in in in others nonNum 4 no no lastName no no no TOKEN-587—602. 5 58 587 587— . 2. 02. 602. others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_end
Zaniewski,|||A.|||E.,|||Lehmann,|||A.|||and|||Overton,|||J.|||M.|||2002. normal hasYear noLongAuthorLine period TOKEN-Zaniewski, Z Za Zan Zani , i, ki, ski, InitCap nonNum 0 no no no no no no TOKEN-A. A A. A. A. . A. A. A. singleCap nonNum 32 no no no no no publisherName TOKEN-2002. 2 20 200 2002 . 2. 02. 002. others year 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
Predicting|||species|||distribution|||using|||presence-only|||data:|||a normal noYear noLongAuthorLine other TOKEN-Predicting P Pr Pre Pred g ng ing ting InitCap nonNum 0 no no no no no no TOKEN-species s sp spe spec s es ies cies others nonNum 0 no no no no no no TOKEN-a a a a a a a a a others nonNum 32 no no no no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
case|||study|||of|||native|||New|||Zealand|||ferns.—Ecol.|||Modell. normal noYear noLongAuthorLine period TOKEN-case c ca cas case e se ase case others nonNum 5 maleName no lastName no no no TOKEN-study s st stu stud y dy udy tudy others nonNum 4 no no lastName no no no TOKEN-Modell. M Mo Mod Mode . l. ll. ell. InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_continue
157:|||261—280. normal noYear noLongAuthorLine period TOKEN-157: 1 15 157 157: : 7: 57: 157: others 3dig 0 no no no no no no TOKEN-261—280. 2 26 261 261— . 0. 80. 280. others 4+dig 0 no no no no no no TOKEN-261—280. 2 26 261 261— . 0. 80. 280. others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_end
Zheng,|||B.|||and|||Agresti,|||A.|||2000.|||Summarizing|||the|||predictive normal hasYear noLongAuthorLine other TOKEN-Zheng, Z Zh Zhe Zhen , g, ng, eng, InitCap nonNum 4 no no lastName no no no TOKEN-B. B B. B. B. . B. B. B. singleCap nonNum 32 no no no no no publisherName TOKEN-predictive p pr pre pred e ve ive tive others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_begin
power|||of|||a|||generalized|||linear|||model.—Stat.|||Med.|||19:|||1771— normal hasYear noLongAuthorLine other TOKEN-power p po pow powe r er wer ower others nonNum 4 no no lastName no no no TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName TOKEN-1771— 1 17 177 1771 — 1— 71— 771— others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_continue
1781. normal hasYear noLongAuthorLine period TOKEN-1781. 1 17 178 1781 . 1. 81. 781. others 4+dig 0 no no no no no no TOKEN-EMPTY E EM EMP EMPT Y TY PTY MPTY AllCap nonNum 0 no no no no no no TOKEN-1781. 1 17 178 1781 . 1. 81. 781. others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_end
Subject|||Editor:|||Miguel|||Araujo. normal noYear noLongAuthorLine period TOKEN-Subject S Su Sub Subj t ct ect ject InitCap nonNum 0 no no no no no no TOKEN-Editor: E Ed Edi Edit : r: or: tor: InitCap nonNum 0 no no no no no no TOKEN-Araujo. A Ar Ara Arau . o. jo. ujo. InitCap nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_unknown
FERRIS,|||S.|||D.,|||W.|||M.|||BROWN,|||W.|||S.|||DAVIDSON,|||and|||A.|||C.|||WILSON.|||1981.|||Extensive|||poly- normal hasYear noLongAuthorLine hyphen TOKEN-FERRIS, F FE FER FERR , S, IS, RIS, AllCap nonNum 5 maleName no lastName no no no TOKEN-S. S S. S. S. . S. S. S. singleCap nonNum 32 no no no no no publisherName TOKEN-poly- p po pol poly - y- ly- oly- others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_begin
morphism|||in|||the|||mitochondrial|||DNA|||of|||apes.|||Proc.|||Natl.|||Acad.|||Sci.|||USA|||78:6319-6323. normal noYear noLongAuthorLine period TOKEN-morphism m mo mor morp m sm ism hism others nonNum 0 no no no no no no TOKEN-in i in in in n in in in others nonNum 4 no no lastName no no no TOKEN-78:6319-6323. 7 78 78: 78:6 . 3. 23. 323. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_new parsCit_end
HUGHES,|||A.|||L.,|||and|||M.|||NE!.|||1988.|||Pattern|||of|||nucleotide|||substitution|||at|||major|||histocompatibility normal hasYear noLongAuthorLine other TOKEN-HUGHES, H HU HUG HUGH , S, ES, HES, AllCap nonNum 4 no no lastName no no no TOKEN-A. A A. A. A. . A. A. A. singleCap nonNum 32 no no no no no publisherName TOKEN-histocompatibility h hi his hist y ty ity lity others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_continue parsCit_begin
class|||I|||loci|||reveals|||overdominant|||selection.|||Nature|||335:167-170. normal noYear noLongAuthorLine period TOKEN-class c cl cla clas s ss ass lass others nonNum 4 no no lastName no no no TOKEN-I I I I I I I I I singleCap nonNum 0 no no no no no no TOKEN-335:167-170. 3 33 335 335: . 0. 70. 170. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_end
JuxEs,|||T.|||H.,|||and|||C.|||R.|||CANTOR.|||1969.|||Evolution|||of|||protein|||molecules.|||Pp.|||21-132|||in|||H.|||N. normal hasYear noLongAuthorLine period TOKEN-JuxEs, J Ju Jux JuxE , s, Es, xEs, InitCap nonNum 0 no no no no no no TOKEN-T. T T. T. T. . T. T. T. singleCap nonNum 0 no no no no no no TOKEN-N. N N. N. N. . N. N. N. singleCap nonNum 32 no no no no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
MUNRO,|||ed.,|||Mammalian|||protein|||metabolism.|||Academic|||Press,|||New|||York. normal noYear isLongAuthorLine period TOKEN-MUNRO, M MU MUN MUNR , O, RO, NRO, AllCap nonNum 4 no no lastName no no no TOKEN-ed., e ed ed. ed., , ., d., ed., others nonNum 1 maleName no no no no no TOKEN-York. Y Yo Yor York . k. rk. ork. InitCap nonNum 21 maleName no lastName no placeName no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_end
KIMURA,|||M.,|||and|||T.|||OHTA.|||1972.|||On|||the|||stochastic|||model|||for|||estimation|||of|||mutational|||distance normal hasYear noLongAuthorLine other TOKEN-KIMURA, K KI KIM KIMU , A, RA, URA, AllCap nonNum 4 no no lastName no no no TOKEN-M., M M. M., M., , ., M., M., singleCap nonNum 0 no no no no no no TOKEN-distance d di dis dist e ce nce ance others nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
between|||homologous|||proteins.|||J.|||Mol.|||Evol.|||2:87-90. short noYear noLongAuthorLine period TOKEN-between b be bet betw n en een ween others nonNum 0 no no no no no no TOKEN-homologous h ho hom homo s us ous gous others nonNum 0 no no no no no no TOKEN-2:87-90. 2 2: 2:8 2:87 . 0. 90. -90. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_end
Nei,|||M.|||1987.|||Molecular|||evolutionary|||genetics.|||Columbia|||University|||Press,|||New|||York. normal hasYear noLongAuthorLine period TOKEN-Nei, N Ne Nei Nei, , i, ei, Nei, InitCap nonNum 0 no no no no no no TOKEN-M. M M. M. M. . M. M. M. singleCap nonNum 0 no no no no no no TOKEN-York. Y Yo Yor York . k. rk. ork. InitCap nonNum 21 maleName no lastName no placeName no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_begin
NE!,|||M.,|||and|||W.-H.|||Li.|||1979.|||Mathematical|||models|||for|||studying|||genetic|||variation|||in|||terms|||of normal hasYear noLongAuthorLine other TOKEN-NE!, N NE NE! NE!, , !, E!, NE!, AllCap nonNum 0 no no no no no no TOKEN-M., M M. M., M., , ., M., M., singleCap nonNum 0 no no no no no no TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
restriction|||endonucleases.|||Proc.|||Natl.|||Acad.|||Sci.|||USA|||76:5269-5273. normal noYear noLongAuthorLine period TOKEN-restriction r re res rest n on ion tion others nonNum 0 no no no no no no TOKEN-endonucleases. e en end endo . s. es. ses. others nonNum 0 no no no no no no TOKEN-76:5269-5273. 7 76 76: 76:5 . 3. 73. 273. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_end
NE!,|||M.,|||J.|||C.|||STEPHENS,|||and|||N.|||SAITOU.|||1985.|||Methods|||for|||computing|||the|||standard|||errors|||of normal hasYear noLongAuthorLine other TOKEN-NE!, N NE NE! NE!, , !, E!, NE!, AllCap nonNum 0 no no no no no no TOKEN-M., M M. M., M., , ., M., M., singleCap nonNum 0 no no no no no no TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
branching|||points|||in|||an|||evolutionary|||tree|||and|||their|||application|||to|||molecular|||data|||from|||humans normal noYear noLongAuthorLine other TOKEN-branching b br bra bran g ng ing hing others nonNum 0 no no no no no no TOKEN-points p po poi poin s ts nts ints others nonNum 4 no no lastName no no no TOKEN-humans h hu hum huma s ns ans mans others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
and|||apes.|||Mol.|||Biol.|||Evol.|||2:66-85. short noYear noLongAuthorLine period TOKEN-and a an and and d nd and and others nonNum 0 no no no no no no TOKEN-apes. a ap ape apes . s. es. pes. others nonNum 0 no no no no no no TOKEN-2:66-85. 2 2: 2:6 2:66 . 5. 85. -85. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_end
NE!,|||M.,|||and|||F.|||TAJIMA.|||1981.|||DNA|||polymorphism|||detectable|||by|||restriction|||endonucleases. normal hasYear noLongAuthorLine period TOKEN-NE!, N NE NE! NE!, , !, E!, NE!, AllCap nonNum 0 no no no no no no TOKEN-M., M M. M., M., , ., M., M., singleCap nonNum 0 no no no no no no TOKEN-endonucleases. e en end endo . s. es. ses. others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
Genetics|||97:145-163. short noYear noLongAuthorLine period TOKEN-Genetics G Ge Gen Gene s cs ics tics InitCap nonNum 0 no no no no no no TOKEN-97:145-163. 9 97 97: 97:1 . 3. 63. 163. others possiblePage 0 no no no no no no TOKEN-97:145-163. 9 97 97: 97:1 . 3. 63. 163. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_end
.|||1983.|||Maximum|||likelihood|||estimation|||of|||the|||number|||of|||nucleotide|||substitutions|||from normal hasYear noLongAuthorLine other TOKEN-. . . . . . . . . other nonNum 0 no no no no no no TOKEN-1983. 1 19 198 1983 . 3. 83. 983. others year 0 no no no no no no TOKEN-from f fr fro from m om rom from others nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_begin
restriction|||sites|||data.|||Genetics|||105:207-217, normal noYear noLongAuthorLine comma TOKEN-restriction r re res rest n on ion tion others nonNum 0 no no no no no no TOKEN-sites s si sit site s es tes ites others nonNum 4 no no lastName no no no TOKEN-105:207-217, 1 10 105 105: , 7, 17, 217, others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_end
SAITOU,|||N.,|||and|||M.|||NE!.|||1987.|||The|||neighbor-joining|||method:|||a|||new|||method|||for|||reconstructing normal hasYear noLongAuthorLine other TOKEN-SAITOU, S SA SAI SAIT , U, OU, TOU, AllCap nonNum 0 no no no no no no TOKEN-N., N N. N., N., , ., N., N., singleCap nonNum 32 no no no no no publisherName TOKEN-reconstructing r re rec reco g ng ing ting others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
