index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=measures secondWord=of  currHeader=measures_of_similarity method
index=6 pos=6/10 firstWord=experiment secondWord=design  currHeader=experiment_design evaluation
index=7 pos=7/10 firstWord=results secondWord=null  currHeader=results evaluation
index=8 pos=8/10 firstWord=positional secondWord=effects  currHeader=positional_effects evaluation
index=9 pos=9/10 firstWord=conclusion secondWord=and  currHeader=conclusion_and_future_plans conclusions
index=10 pos=10/10 firstWord=acknowledgments secondWord=null  currHeader=acknowledgments acknowledgments
index=11 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=2 pos=2/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=3 pos=3/10 firstWord=related secondWord=work  currHeader=related_work related_works
index=4 pos=4/10 firstWord=contour secondWord=tree  currHeader=contour_tree_simplification method
index=5 pos=5/10 firstWord=local secondWord=geometric  currHeader=local_geometric_measures method
index=6 pos=6/10 firstWord=implementation secondWord=null  currHeader=implementation method
index=7 pos=7/10 firstWord=results secondWord=and  currHeader=results_and_discussion evaluation
index=8 pos=8/10 firstWord=conclusions secondWord=and  currHeader=conclusions_and_future_work conclusions
index=9 pos=9/10 firstWord=acknowledgements secondWord=null  currHeader=acknowledgements acknowledgments
index=10 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=2/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=3/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=5/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=7/10 firstWord=design secondWord=of  currHeader=design_of_pia_the_personal_information_agent method
index=6 pos=8/10 firstWord=deployment secondWord=and  currHeader=deployment_and_evaluation evaluation
index=7 pos=9/10 firstWord=conclusion secondWord=and  currHeader=conclusion_and_future_work conclusions
index=8 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=2 pos=3/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=3 pos=4/10 firstWord=machine secondWord=learning  currHeader=machine_learning_background background
index=4 pos=5/10 firstWord=materials secondWord=and  currHeader=materials_and_methodologies method
index=5 pos=7/10 firstWord=results secondWord=and  currHeader=results_and_discussion evaluation
index=6 pos=8/10 firstWord=conclusions secondWord=null  currHeader=conclusions conclusions
index=7 pos=9/10 firstWord=acknowledgements secondWord=null  currHeader=acknowledgements acknowledgments
index=8 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=observations secondWord=and  currHeader=observations_and_the_proposed_approach method
index=6 pos=6/10 firstWord=term secondWord=extraction  currHeader=term_extraction method
index=7 pos=7/10 firstWord=term secondWord=translation  currHeader=term_translation method
index=8 pos=8/10 firstWord=bilingual secondWord=lexicon  currHeader=bilingual_lexicon_construction method
index=9 pos=9/10 firstWord=related secondWord=work  currHeader=related_work related_works
index=10 pos=10/10 firstWord=conclusion secondWord=null  currHeader=conclusion conclusions
index=11 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=2/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=3/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=5/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=6/10 firstWord=modeling secondWord=behavioral  currHeader=modeling_behavioral_design_patterns method
index=6 pos=7/10 firstWord=constructing secondWord=cpn  currHeader=constructing_cpn_models_from_uml method
index=7 pos=8/10 firstWord=validation secondWord=null  currHeader=validation evaluation
index=8 pos=9/10 firstWord=conclusions secondWord=and  currHeader=conclusions_and_future_research conclusions
index=9 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=2/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=3/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=5/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=6/10 firstWord=ir-model secondWord=based  currHeader=ir-model_based_ranking method
index=6 pos=7/10 firstWord=learning secondWord=based  currHeader=learning_based_ranking method
index=7 pos=8/10 firstWord=evaluations secondWord=null  currHeader=evaluations evaluation
index=8 pos=9/10 firstWord=discussions secondWord=and  currHeader=discussions_and_conclusion conclusions
index=9 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=2 pos=3/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=3 pos=4/10 firstWord=preliminaries secondWord=null  currHeader=preliminaries background
index=4 pos=5/10 firstWord=modelling secondWord=and  currHeader=modelling_and_analysis_of_compromise_propagation method
index=5 pos=7/10 firstWord=simulation secondWord=null  currHeader=simulation method
index=6 pos=8/10 firstWord=related secondWord=work  currHeader=related_work related_works
index=7 pos=9/10 firstWord=conclusion secondWord=null  currHeader=conclusion conclusions
index=8 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=background secondWord=null  currHeader=background background
index=6 pos=6/10 firstWord=distance secondWord=measures  currHeader=distance_measures method
index=7 pos=7/10 firstWord=test secondWord=setup  currHeader=test_setup evaluation
index=8 pos=8/10 firstWord=results secondWord=null  currHeader=results evaluation
index=9 pos=9/10 firstWord=conclusion secondWord=null  currHeader=conclusion conclusions
index=10 pos=10/10 firstWord=acknowledgements secondWord=null  currHeader=acknowledgements acknowledgments
index=11 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=2 pos=2/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=3 pos=3/10 firstWord=previous secondWord=studies  currHeader=previous_studies related_works
index=4 pos=4/10 firstWord=research secondWord=method  currHeader=research_method method
index=5 pos=5/10 firstWord=statistical secondWord=formulas  currHeader=statistical_formulas_developed method
index=6 pos=6/10 firstWord=segmentation secondWord=algorithms  currHeader=segmentation_algorithms method
index=7 pos=7/10 firstWord=evaluation secondWord=null  currHeader=evaluation evaluation
index=8 pos=8/10 firstWord=analysis secondWord=of  currHeader=analysis_of_errors evaluation
index=9 pos=9/10 firstWord=conclusion secondWord=null  currHeader=conclusion conclusions
index=10 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=coupling secondWord=and  currHeader=coupling_and_cohesion_metrics method
index=6 pos=6/10 firstWord=proposed secondWord=new  currHeader=proposed_new_metrics method
index=7 pos=7/10 firstWord=an secondWord=experimental  currHeader=an_experimental_comparison evaluation
index=8 pos=8/10 firstWord=results secondWord=null  currHeader=results evaluation
index=9 pos=9/10 firstWord=discussion secondWord=null  currHeader=discussion discussions
index=10 pos=10/10 firstWord=acknowledgments secondWord=null  currHeader=acknowledgments acknowledgments
index=11 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=3/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=4/10 firstWord=related secondWord=work  currHeader=related_work related_works
index=6 pos=4/10 firstWord=cell secondWord=background  currHeader=cell_background method
index=7 pos=5/10 firstWord=programming secondWord=models  currHeader=programming_models method
index=8 pos=6/10 firstWord=simulation secondWord=methodology  currHeader=simulation_methodology method
index=9 pos=6/10 firstWord=dense secondWord=matrix-matrix  currHeader=dense_matrix-matrix_multiply method
index=10 pos=7/10 firstWord=sparse secondWord=matrix  currHeader=sparse_matrix_vector_multiply method
index=11 pos=8/10 firstWord=stencil secondWord=computations  currHeader=stencil_computations method
index=12 pos=8/10 firstWord=fast secondWord=fourier  currHeader=fast_fourier_transforms method
index=13 pos=9/10 firstWord=conclusions secondWord=and  currHeader=conclusions_and_future_work conclusions
index=14 pos=10/10 firstWord=acknowledgments secondWord=null  currHeader=acknowledgments acknowledgments
index=15 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=a secondWord=new  currHeader=a_new_semantics_for_lazy_eval-uation method
index=6 pos=6/10 firstWord=a secondWord=very  currHeader=a_very_simple_stg_machine method
index=7 pos=7/10 firstWord=an secondWord=imperative  currHeader=an_imperative_stg_machine method
index=8 pos=8/10 firstWord=formal secondWord=translation  currHeader=formal_translation_from_stg-2_to_istg method
index=9 pos=9/10 firstWord=differences secondWord=with  currHeader=differences_with_the_actual_stg_machine method
index=10 pos=10/10 firstWord=conclusions secondWord=null  currHeader=conclusions conclusions
index=11 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=2/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=3/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=5/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=7/10 firstWord=the secondWord=it  currHeader=the_it_fundamentals_knowledge_area method
index=6 pos=8/10 firstWord=the secondWord=introduction  currHeader=the_introduction_to_it_course_at_georgia_southern_university method
index=7 pos=9/10 firstWord=conclusions secondWord=null  currHeader=conclusions conclusions
index=8 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=obtaining secondWord=relevant  currHeader=obtaining_relevant_information method
index=6 pos=6/10 firstWord=topic secondWord=representation  currHeader=topic_representation method
index=7 pos=7/10 firstWord=rich secondWord=presentation  currHeader=rich_presentation_generation method
index=8 pos=8/10 firstWord=evaluations secondWord=null  currHeader=evaluations evaluation
index=9 pos=9/10 firstWord=conclusions secondWord=null  currHeader=conclusions conclusions
index=10 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=2 pos=2/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=3 pos=3/10 firstWord=our secondWord=approach  currHeader=our_approach method
index=4 pos=4/10 firstWord=constraint secondWord=framework  currHeader=constraint_framework method
index=5 pos=5/10 firstWord=processing secondWord=coordinate  currHeader=processing_coordinate_transformations method
index=6 pos=6/10 firstWord=implementation secondWord=null  currHeader=implementation method
index=7 pos=7/10 firstWord=examples secondWord=null  currHeader=examples method
index=8 pos=8/10 firstWord=related secondWord=work  currHeader=related_work_and_discussion related_works
index=9 pos=9/10 firstWord=conclusions secondWord=and  currHeader=conclusions_and_future_work conclusions
index=10 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=2 pos=3/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=3 pos=5/10 firstWord=wis secondWord=specification  currHeader=wis_specification method
index=4 pos=6/10 firstWord=developing secondWord=the  currHeader=developing_the_database_used_to_generate_the_web_site method
index=5 pos=8/10 firstWord=an secondWord=advanced  currHeader=an_advanced_e-banking_application method
index=6 pos=9/10 firstWord=conclusion secondWord=null  currHeader=conclusion conclusions
index=7 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=order-preserving secondWord=compression  currHeader=order-preserving_compression method
index=6 pos=6/10 firstWord=experiments secondWord=on  currHeader=experiments_on_compression_ratio method
index=7 pos=7/10 firstWord=string secondWord=sorting  currHeader=string_sorting_using_a_word-ram_algorithm method
index=8 pos=8/10 firstWord=conclusions secondWord=null  currHeader=conclusions conclusions
index=9 pos=9/10 firstWord=acknowledgements secondWord=null  currHeader=acknowledgements acknowledgments
index=10 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=definitions secondWord=null  currHeader=definitions background
index=6 pos=6/10 firstWord=privacy secondWord=for  currHeader=privacy_for_defensible_senders_and_defensible_receivers method
index=7 pos=7/10 firstWord=achieving secondWord=security  currHeader=achieving_security_against_a_malicious_receiver method
index=8 pos=8/10 firstWord=malicious secondWord=senders  currHeader=malicious_senders_and_defensible_receivers method
index=9 pos=9/10 firstWord=fully-secure secondWord=bit  currHeader=fully-secure_bit_ot method
index=10 pos=10/10 firstWord=black-box secondWord=secure  currHeader=black-box_secure_computation method
index=11 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=preliminaries secondWord=on  currHeader=preliminaries_on_relational_databases background
index=6 pos=6/10 firstWord=data secondWord=integration  currHeader=data_integration_in_p2p_systems method
index=7 pos=7/10 firstWord=dealing secondWord=with  currHeader=dealing_with_autonomous_peers method
index=8 pos=8/10 firstWord=the secondWord=complexity  currHeader=the_complexity_of_query_answering method
index=9 pos=9/10 firstWord=conclusions secondWord=null  currHeader=conclusions conclusions
index=10 pos=10/10 firstWord=acknowledgments secondWord=null  currHeader=acknowledgments acknowledgments
index=11 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=2 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=3 pos=6/10 firstWord=develoopment secondWord=states  currHeader=develoopment_states_of_e-commerce_statistics_in_the_world method
index=4 pos=8/10 firstWord=implications secondWord=of  currHeader=implications_of_e-commerce_statistical_survey_in_our_country method
index=5 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=4/10 firstWord=related secondWord=work  currHeader=related_work related_works
index=6 pos=5/10 firstWord=robot secondWord=hardware  currHeader=robot_hardware method
index=7 pos=6/10 firstWord=multi-modal secondWord=person  currHeader=multi-modal_person_tracking method
index=8 pos=7/10 firstWord=perceptual secondWord=systems  currHeader=perceptual_systems method
index=9 pos=7/10 firstWord=focusing secondWord=the  currHeader=focusing_the_attention method
index=10 pos=8/10 firstWord=system secondWord=performance  currHeader=system_performance evaluation
index=11 pos=9/10 firstWord=summary secondWord=null  currHeader=summary conclusions
index=12 pos=10/10 firstWord=acknowledgments secondWord=null  currHeader=acknowledgments acknowledgments
index=13 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=1 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=3 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=4 pos=5/10 firstWord=system secondWord=description  currHeader=system_description method
index=5 pos=7/10 firstWord=evaluation secondWord=methods  currHeader=evaluation_methods evaluation
index=6 pos=8/10 firstWord=conclusion secondWord=null  currHeader=conclusion conclusions
index=7 pos=9/10 firstWord=acknowledgments secondWord=null  currHeader=acknowledgments acknowledgments
index=8 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=4/10 firstWord=problem secondWord=definition  currHeader=problem_definition method
index=6 pos=5/10 firstWord=minimum secondWord=dfs  currHeader=minimum_dfs_code_and_gspan method
index=7 pos=6/10 firstWord=the secondWord=adi  currHeader=the_adi_structure method
index=8 pos=7/10 firstWord=algorithm secondWord=adi-mine  currHeader=algorithm_adi-mine method
index=9 pos=7/10 firstWord=experimental secondWord=results  currHeader=experimental_results evaluation
index=10 pos=8/10 firstWord=related secondWord=work  currHeader=related_work related_works
index=11 pos=9/10 firstWord=conclusions secondWord=null  currHeader=conclusions conclusions
index=12 pos=10/10 firstWord=acknowledgements secondWord=null  currHeader=acknowledgements acknowledgments
index=13 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=2 pos=2/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=3 pos=3/10 firstWord=conceptual secondWord=model  currHeader=conceptual_model method
index=4 pos=4/10 firstWord=design secondWord=rationale  currHeader=design_rationale method
index=5 pos=5/10 firstWord=an secondWord=example  currHeader=an_example_experience method
index=6 pos=6/10 firstWord=related secondWord=work  currHeader=related_work related_works
index=7 pos=7/10 firstWord=implementation secondWord=null  currHeader=implementation method
index=8 pos=8/10 firstWord=evaluation secondWord=null  currHeader=evaluation evaluation
index=9 pos=9/10 firstWord=discussion secondWord=&  currHeader=discussion_&_conclusions discussions
index=10 pos=10/10 firstWord=acknowledgements secondWord=null  currHeader=acknowledgements acknowledgments
index=11 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=3 pos=3/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=4 pos=4/10 firstWord=model secondWord=null  currHeader=model method
index=5 pos=5/10 firstWord=topic secondWord=structure  currHeader=topic_structure_identification_with_discounting_learning method
index=6 pos=6/10 firstWord=topic secondWord=emergence  currHeader=topic_emergence_detection_with_dynamic_model_selection method
index=7 pos=7/10 firstWord=topic secondWord=characterization  currHeader=topic_characterization_with_information_gain method
index=8 pos=8/10 firstWord=experimental secondWord=results  currHeader=experimental_results evaluation
index=9 pos=9/10 firstWord=conclusion secondWord=and  currHeader=conclusion_and_future_study conclusions
index=10 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=2/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=3/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=5/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=6/10 firstWord=algorithm secondWord=null  currHeader=algorithm method
index=6 pos=7/10 firstWord=experiments secondWord=null  currHeader=experiments evaluation
index=7 pos=8/10 firstWord=conclusions secondWord=and  currHeader=conclusions_and_future_work conclusions
index=8 pos=9/10 firstWord=acknowledgments secondWord=null  currHeader=acknowledgments acknowledgments
index=9 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=semantic secondWord=registry  currHeader=semantic_registry_enhance-ments method
index=6 pos=6/10 firstWord=ontology-based secondWord=web  currHeader=ontology-based_web_service_discovery_and_selection method
index=7 pos=7/10 firstWord=relaxing secondWord=multiple  currHeader=relaxing_multiple_ontologies method
index=8 pos=8/10 firstWord=related secondWord=work  currHeader=related_work related_works
index=9 pos=9/10 firstWord=summary secondWord=and  currHeader=summary_and_outlook conclusions
index=10 pos=10/10 firstWord=acknowledgments secondWord=null  currHeader=acknowledgments acknowledgments
index=11 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=3 pos=3/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=4 pos=4/10 firstWord=surfagent secondWord=null  currHeader=surfagent method
index=5 pos=5/10 firstWord=techniques secondWord=for  currHeader=techniques_for_query_generation method
index=6 pos=6/10 firstWord=our secondWord=study  currHeader=our_study_of_query_generation method
index=7 pos=7/10 firstWord=pilot secondWord=user  currHeader=pilot_user_study method
index=8 pos=8/10 firstWord=conclusions secondWord=null  currHeader=conclusions conclusions
index=9 pos=9/10 firstWord=acknowledgments secondWord=null  currHeader=acknowledgments acknowledgments
index=10 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=2/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=3/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=5/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=7/10 firstWord=theoretical secondWord=framework  currHeader=theoretical_framework method
index=6 pos=8/10 firstWord=factors secondWord=related  currHeader=factors_related_to_sustainable_community_information_systems method
index=7 pos=9/10 firstWord=conclusion secondWord=null  currHeader=conclusion conclusions
index=8 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=null  currHeader=categories categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=basic secondWord=notions  currHeader=basic_notions_and_facts background
index=6 pos=6/10 firstWord=implementation secondWord=null  currHeader=implementation method
index=7 pos=7/10 firstWord=optimizations secondWord=null  currHeader=optimizations method
index=8 pos=8/10 firstWord=experimental secondWord=results  currHeader=experimental_results evaluation
index=9 pos=9/10 firstWord=related secondWord=work  currHeader=related_work related_works
index=10 pos=10/10 firstWord=conclusions secondWord=and  currHeader=conclusions_and_future_work conclusions
index=11 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=2 pos=3/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=3 pos=4/10 firstWord=background secondWord=null  currHeader=background background
index=4 pos=5/10 firstWord=our secondWord=proposal  currHeader=our_proposal method
index=5 pos=7/10 firstWord=experiments secondWord=null  currHeader=experiments evaluation
index=6 pos=8/10 firstWord=conclusions secondWord=null  currHeader=conclusions conclusions
index=7 pos=9/10 firstWord=acknowledgement secondWord=null  currHeader=acknowledgement acknowledgments
index=8 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=and  currHeader=introduction_and_related_work introduction
index=5 pos=5/10 firstWord=call-by-name, secondWord=call-by-value,  currHeader=call-by-name,_call-by-value,_and_the_calculus method
index=6 pos=6/10 firstWord=the secondWord=cls  currHeader=the_cls_abstract_machine method
index=7 pos=7/10 firstWord=the secondWord=secd  currHeader=the_secd_abstract_machine method
index=8 pos=8/10 firstWord=variants secondWord=of  currHeader=variants_of_the_cls_machine_and_of_the_secd_machine method
index=9 pos=9/10 firstWord=the secondWord=categorical  currHeader=the_categorical_abstract_machine method
index=10 pos=10/10 firstWord=conclusion secondWord=and  currHeader=conclusion_and_issues conclusions
index=11 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=2/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=3/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=5/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=7/10 firstWord=psychological secondWord=customization  currHeader=psychological_customization method
index=6 pos=8/10 firstWord=application secondWord=areas  currHeader=application_areas method
index=7 pos=9/10 firstWord=conclusion secondWord=null  currHeader=conclusion conclusions
index=8 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=2/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=3/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=5/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=6/10 firstWord=data secondWord=model  currHeader=data_model method
